PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
497,A standard mechanism for backward compatibility,Rejected,04-Aug-2015,27,1,3,4,0.03982941626806855,0.7969013426787859
3002,Procedure for Backwards-Incompatible Changes,Final,27-Mar-2006,27,1,0,1,0.03982941626806855,0.9222489189156002
244,The ``directive`` statement,Rejected,20-Mar-2001,27,0,3,3,0.03206233738372258,0.8289636800625085
317,Eliminate Implicit Exception Instantiation,Rejected,06-May-2003,27,0,3,3,0.03206233738372258,0.9543112562993228
608,Coordinated Python release,Rejected,25-Oct-2019,27,0,2,2,0.03206233738372258,0.03206233738372258
277,Unicode file name support for Windows NT,Final,11-Jan-2002,28,1,0,1,0.0859512302925086,0.7720585576990855
293,Codec Error Handling Callbacks,Final,18-Jun-2002,28,1,0,1,0.0859512302925086,0.24878065948196454
355,Path - Object oriented filesystem paths,Rejected,24-Jan-2006,28,1,0,1,0.0859512302925086,0.16282942918945592
411,Provisional packages in the Python standard library,Superseded,10-Feb-2012,28,1,6,7,0.0859512302925086,0.9237175964684862
2,Procedure for Adding New Modules,Active,07-Jul-2001,28,2,0,2,0.07687819889694732,0.07687819889694732
368,Standard image protocol and class,Deferred,28-Jun-2007,28,2,0,2,0.07687819889694732,0.6092291285096296
3143,Standard daemon process library,Deferred,26-Jan-2009,28,2,0,2,0.07687819889694732,0.3791903271842212
3144,IP Address Manipulation Library for the Python Standard Library,Final,06-Feb-2012,28,2,0,2,0.07687819889694732,0.4560685260811685
3153,Asynchronous IO support,Superseded,29-May-2011,28,2,0,2,0.07687819889694732,0.686107327406577
383,Non-decodable Bytes in System Character Interfaces,Final,22-Apr-2009,28,1,2,3,0.07628240353151383,1.0
428,The pathlib module -- object-oriented filesystem paths,Final,30-Jul-2012,28,1,2,3,0.07628240353151383,0.5323509296126823
408,Standard library __preview__ package,Rejected,07-Jan-2012,28,1,5,6,0.065707808476892,0.8377663661759776
519,Adding a file system path protocol,Final,11-May-2016,28,0,2,2,0.05353146880530931,0.30231212828727383
425,Compatibility Tags for Built Distributions,Final,27-Jul-2012,29,8,1,9,0.39389837024755736,0.47547433854701376
427,The Wheel Binary Package Format 1.0,Final,20-Sep-2012,29,6,1,7,0.3869865565452611,0.8920205526668239
513,A Platform Tag for Portable Linux Built Distributions,Superseded,19-Jan-2016,29,3,3,6,0.03300589030371071,0.03300589030371071
491,The Wheel Binary Package Format 1.9,Deferred,16-Apr-2015,29,2,2,4,0.029559657574548967,0.5050339961215627
571,The manylinux2010 Platform Tag,Superseded,05-Feb-2018,29,2,2,4,0.023162028283305762,0.9999999999999997
515,Underscores in Numeric Literals,Final,10-Feb-2016,29,1,0,1,0.020207988655164266,0.06739492362916569
527,Removing Un(der)used file types/extensions on PyPI,Final,23-Aug-2016,29,1,0,1,0.020207988655164266,0.9264095859922789
600,Future 'manylinux' Platform Tags for Portable Linux Built Distributions,Final,03-May-2019,29,1,4,5,0.018199007326873084,0.9768379717166938
599,The manylinux2014 Platform Tag,Superseded,29-Apr-2019,29,1,3,4,0.018048333727251245,0.9586389643898208
641,Using an underscore in the version portion of Python 3.10 compatibility tags,Rejected,20-Oct-2020,29,0,2,2,0.014181044670290714,0.04718693497400143
656,Platform Tag for Linux Distributions Using Musl,Final,17-Mar-2021,29,0,3,3,0.014181044670290714,0.9405906306625695
715,Disabling bdist_egg distribution uploads on PyPI,Final,06-Jun-2023,29,0,2,2,0.014181044670290714,0.9062015973371146
777,How to Re-invent the Wheel,Draft,09-Oct-2024,29,0,2,2,0.014181044670290714,0.0815759682994564
591,Adding a final qualifier to typing,Final,15-Mar-2019,30,3,1,4,0.20954686389449256,0.8564194151029859
586,Literal Types,Final,14-Mar-2019,30,2,1,3,0.20090718131028426,0.584728712131545
578,Python Runtime Audit Hooks,Final,16-Jun-2018,30,3,1,4,0.19731056702576052,0.19731056702576052
551,Security transparency in the Python runtime,Withdrawn,23-Aug-2017,30,1,1,2,0.18651096379550017,0.3838215308212607
3118,Revising the buffer protocol,Final,28-Aug-2006,30,3,0,3,0.062143839076948384,0.6468725512084933
436,The Argument Clinic DSL,Final,22-Feb-2013,30,1,0,1,0.026789176232830843,0.9020080132535928
574,Pickle protocol 5 with out-of-band data,Final,23-Mar-2018,30,1,1,2,0.022794299075303434,1.0000000000000004
437,"A DSL for specifying signatures, annotations and argument converters",Rejected,11-Mar-2013,30,0,2,2,0.01879942191777603,0.9208074351713689
569,Python 3.8 Release Schedule,Final,27-Jan-2018,30,0,4,4,0.01879942191777603,0.9396068570891448
688,Making the buffer protocol accessible in Python,Final,23-Apr-2022,30,0,1,1,0.01879942191777603,0.875218837020762
698,Override Decorator for Static Typing,Final,05-Sep-2022,30,0,1,1,0.01879942191777603,0.9584062790069209
829,Package Startup Configuration Files,Draft,31-Mar-2026,30,0,1,1,0.01879942191777603,0.9772057009246969
384,Defining a Stable ABI,Final,17-May-2009,31,6,1,7,0.36699338888279315,0.36699338888279315
3149,ABI version tagged .so files,Final,09-Jul-2010,31,2,1,3,0.3297522231184222,0.8808818240719308
580,The C call protocol,Rejected,14-Jun-2018,31,4,5,9,0.06642975005233898,0.5030358509535087
393,Flexible String Representation,Final,24-Jan-2010,31,3,1,4,0.04809374999999999,0.5511296009535086
576,Rationalize Built-in function classes,Withdrawn,10-May-2018,31,3,1,4,0.03753312122922922,0.40452651011202234
579,Refactoring C functions and methods,Final,04-Jun-2018,31,2,5,7,0.03207959078914727,0.43660610090116964
575,Unifying function/method classes,Withdrawn,27-Mar-2018,31,2,3,5,0.029246587964034478,0.9999999999999998
590,Vectorcall: a fast calling protocol for CPython,Final,29-Mar-2019,31,2,3,5,0.029246587964034478,0.9101284120359653
623,Remove wstr from Unicode,Final,25-Jun-2020,31,1,1,2,0.023125,0.9332534120359653
624,Remove Py_UNICODE encoder APIs,Final,06-Jul-2020,31,0,1,1,0.0125,0.9582534120359653
720,Cross-compiling Python packages,Draft,01-Jul-2023,31,0,2,2,0.0125,0.9457534120359653
756,Add PyUnicode_Export() and PyUnicode_Import() C functions,Withdrawn,13-Sep-2024,31,0,1,1,0.0125,0.9707534120359653
308,Conditional Expressions,Final,07-Feb-2003,32,4,0,4,0.21973514969953753,0.4278820195840751
318,Decorators for Functions and Methods,Final,05-Jun-2003,32,1,2,3,0.1931551104214719,1.0000000000000002
3129,Class Decorators,Final,01-May-2007,32,2,1,3,0.17081600010991568,0.7588847679065291
309,Partial Function Application,Final,08-Feb-2003,32,1,0,1,0.05611331327026955,0.48399533285434465
341,Unifying try-except and try-finally,Final,04-May-2005,32,1,0,1,0.05611331327026955,0.5401086461246142
353,Using ssize_t as the index type,Final,18-Dec-2005,32,1,0,1,0.05611331327026955,0.05611331327026955
357,Allowing Any Object to be Used for Slicing,Final,09-Feb-2006,32,1,0,1,0.05611331327026955,0.16018674821253834
312,Simple Implicit Lambda,Deferred,11-Feb-2003,32,0,1,1,0.04796012167199924,0.5880687677966134
356,Python 2.5 Release Schedule,Final,07-Feb-2006,32,0,5,5,0.04796012167199924,0.10407343494226878
463,Exception-catching expressions,Rejected,15-Feb-2014,32,0,1,1,0.04796012167199924,0.20814686988453757
3133,Introducing Roles,Rejected,01-May-2007,32,0,1,1,0.04796012167199924,0.8068448895785284
394,"The ""python"" Command on Unix-Like Systems",Active,02-Mar-2011,33,3,4,7,0.16993887071820565,0.330374892999283
404,Python 2.8 Un-release Schedule,Final,09-Nov-2011,33,2,0,2,0.16007716232197325,0.7592309542637918
397,Python launcher for Windows,Final,15-Mar-2011,33,4,1,5,0.13612381704831872,0.4664987100476018
370,Per user site-packages directory,Final,11-Jan-2008,33,2,0,2,0.13265508189421682,0.5991537919418186
373,Python 2.7 Release Schedule,Final,03-Nov-2008,33,2,1,3,0.10318710740301243,0.8624180616668042
405,Python Virtual Environments,Final,13-Jun-2011,33,3,1,4,0.10132518149873904,0.9637432431655433
486,Make the Python Launcher aware of virtual environments,Final,12-Feb-2015,33,1,2,3,0.043961254306082,0.1241792654466207
514,Python registration in the Windows registry,Active,02-Feb-2016,33,1,1,2,0.043961254306082,0.043961254306082
439,Inclusion of implicit pip bootstrap in Python installation,Rejected,18-Mar-2013,33,0,3,3,0.0362567568344567,1.0
773,A Python Installation Manager for Windows,Accepted,21-Jan-2025,33,0,4,4,0.0362567568344567,0.0802180111405387
3146,Merging Unladen Swallow into CPython,Withdrawn,01-Jan-2010,33,0,1,1,0.0362567568344567,0.1604360222810774
506,Adding A Secrets Module To The Standard Library,Final,19-Sep-2015,34,2,1,3,0.27655530523336724,0.8673640281048851
504,Using the System RNG by default,Withdrawn,15-Sep-2015,34,1,1,2,0.265280293791338,0.590808722871518
466,Network Security Enhancements for Python 2.7.x,Final,23-Mar-2014,34,3,0,3,0.11021095377172921,0.3255284290801799
522,Allow BlockingIOError in security sensitive APIs,Rejected,16-Jun-2016,34,1,3,4,0.07361884494677166,0.10382878104642691
543,A Unified TLS API for Python,Withdrawn,17-Oct-2016,34,2,0,2,0.068727846399215,1.0
476,Enabling certificate verification by default for stdlib http clients,Final,28-Aug-2014,34,2,1,3,0.0639081254958999,0.9312721536007851
524,Make os.urandom() blocking on Linux,Final,20-Jun-2016,34,1,1,2,0.05106882206271331,0.21531747530845072
493,HTTPS verification migration tools for Python 2.7,Final,10-May-2015,34,0,2,2,0.030209936099655246,0.1642486532457374
546,Backport ssl.MemoryBIO and ssl.SSLObject to Python 2.7,Rejected,30-May-2017,34,0,2,2,0.030209936099655246,0.030209936099655246
748,A Unified TLS API for Python,Draft,27-Jun-2024,34,0,1,1,0.030209936099655246,0.13403871714608215
567,Context Variables,Final,12-Dec-2017,35,3,2,5,0.2807907037439693,0.7414036891376685
550,Execution Context,Withdrawn,11-Aug-2017,35,3,2,5,0.2180142047220703,0.2180142047220703
568,Generator-sensitivity for Context Variables,Deferred,04-Jan-2018,35,2,2,4,0.1529925802174226,0.8943962693550911
521,Managing global context via 'with' blocks in generators and coroutines,Withdrawn,27-Apr-2015,35,1,1,2,0.11663211679079144,0.35862278003533904
442,Safe object finalization,Final,18-May-2013,35,2,0,2,0.07143717653771259,0.9658334458928037
533,Deterministic cleanup for iterators,Deferred,18-Oct-2016,35,2,1,3,0.04384719272868626,0.4606129853936992
670,Convert macros to functions in the Python C API,Final,19-Oct-2021,35,1,0,1,0.03416655410719667,1.0000000000000004
789,Preventing task-cancellation bugs by limiting yield in async generators,Draft,14-May-2024,35,1,3,4,0.03416655410719667,0.41676579266501296
620,Hide implementation details from the C API,Withdrawn,19-Jun-2020,35,0,2,2,0.023976458522477272,0.3825992385578163
806,Mixed sync/async context managers with precise async marking,Rejected,05-Sep-2025,35,0,2,2,0.023976458522477272,0.24199066324454757
11,CPython platform support,Active,07-Jul-2002,36,6,0,6,0.3978156654506442,0.6656226970343798
776,Emscripten Support,Active,18-Mar-2025,36,2,1,3,0.12868674718546785,0.26780703158373564
775,Make zlib required to build CPython,Withdrawn,24-Feb-2025,36,1,1,2,0.09030602975642964,0.1391202843982678
730,Adding iOS as a supported platform,Final,09-Oct-2023,36,1,1,2,0.06956014219913388,0.951185745358162
783,Emscripten Packaging,Accepted,28-Mar-2025,36,1,1,2,0.06956014219913388,0.7351828392335137
539,A New C-API for Thread-Local Storage in CPython,Final,20-Dec-2016,36,0,1,1,0.04881425464183814,1.0000000000000002
738,Adding Android as a supported platform,Final,12-Dec-2023,36,0,2,2,0.04881425464183814,0.04881425464183814
784,Adding Zstandard to the standard library,Final,06-Apr-2025,36,0,1,1,0.04881425464183814,0.7839970938753519
816,WASI Support,Active,05-Nov-2025,36,0,1,1,0.04881425464183814,0.83281134851719
818,Adding the Core of the Pyodide Foreign Function Interface to Python,Draft,10-Dec-2025,36,0,2,2,0.04881425464183814,0.8816256031590282
3134,Exception Chaining and Embedded Tracebacks,Final,12-May-2005,37,5,1,6,0.4064384517339813,0.9356164383558621
344,Exception Chaining and Embedded Tracebacks,Superseded,12-May-2005,37,1,1,2,0.36213598700204125,0.4672297370020413
409,Suppressing exception context,Final,26-Jan-2012,37,2,2,4,0.06194824961983954,0.5291779866218808
654,Exception Groups and except*,Final,22-Feb-2021,37,3,1,4,0.04801041666666667,0.08842708333333335
415,Implement context suppression with exception attributes,Final,26-Feb-2012,37,2,1,3,0.04771689497747106,0.9999999999999998
678,Enriching Exceptions with Notes,Final,20-Dec-2021,37,1,2,3,0.023750000000000004,0.023750000000000004
490,Chain exceptions at C level,Rejected,25-Mar-2015,37,0,3,3,0.01666666666666667,0.04041666666666667
785,New methods for easier handling of ``ExceptionGroup``\ s,Draft,08-Apr-2025,37,0,1,1,0.01666666666666667,0.10509375000000001
830,Add timestamps to exceptions and tracebacks,Draft,15-Mar-2026,37,0,2,2,0.01666666666666667,0.9522831050225288
253,Subtyping Built-in Types,Final,14-May-2001,38,2,2,4,0.2943477695230242,0.8242342423753506
252,Making Types Look More Like Classes,Final,19-Apr-2001,38,3,1,4,0.26979545214028494,0.5298864728523263
254,Making Classes Look More Like Types,Rejected,18-Jun-2001,38,1,0,1,0.17576575762464916,0.9999999999999997
213,Attribute Access Handlers,Deferred,21-Jul-2000,38,1,1,2,0.0937342263620547,0.0937342263620547
237,Unifying Long Integers and Integers,Final,11-Mar-2001,38,1,0,1,0.06502275517801034,0.2094240011260532
231,__findattr__(),Rejected,30-Nov-2000,38,0,1,1,0.05066701958598817,0.14440124594804288
251,Python 2.2 Release Schedule,Final,17-Apr-2001,38,0,3,3,0.05066701958598817,0.2600910207120414
245,Python Interface Syntax,Rejected,11-Jan-2001,39,3,3,6,0.3104129522583668,0.3998034973406056
246,Object Adaptation,Rejected,21-Mar-2001,39,3,1,4,0.2153314064016463,0.6151349037422519
232,Function Attributes,Final,02-Dec-2000,39,1,0,1,0.15760505117241908,0.772739954914671
233,Python Online Help,Deferred,11-Dec-2000,39,1,0,1,0.15760505117241908,0.93034500608709
3124,"Overloading, Generic Functions, Interfaces, and Adaptation",Deferred,28-Apr-2007,39,1,2,3,0.08939054508223881,0.08939054508223881
443,Single-dispatch generic functions,Final,22-May-2013,39,0,3,3,0.06965499391290969,0.9999999999999998
214,Extended Print Statement,Final,24-Jul-2000,40,1,0,1,0.37012974744707666,0.629870252552923
223,Change the Meaning of ``\x`` Escapes,Final,20-Aug-2000,40,1,0,1,0.37012974744707666,0.9999999999999997
200,Python 2.0 Release Schedule,Final,12-Jul-2000,40,0,2,2,0.25974050510584634,0.25974050510584634
100,Python Unicode Integration,Final,10-Mar-2000,41,1,0,1,0.37012974744707666,0.629870252552923
3116,New I/O,Final,26-Feb-2007,41,1,0,1,0.37012974744707666,0.9999999999999997
400,Deprecate codecs.StreamReader and codecs.StreamWriter,Deferred,28-May-2011,41,0,2,2,0.25974050510584634,0.25974050510584634
581,Using GitHub Issues for CPython,Final,20-Jun-2018,42,2,1,3,0.475,1.0
588,GitHub Issues Migration Plan,Final,27-Mar-2019,42,2,1,3,0.475,0.525
595,Improving bugs.python.org,Withdrawn,12-May-2019,42,0,2,2,0.05,0.05
248,Python Database API Specification v1.0,Final,08-May-1996,43,1,0,1,0.649122638064138,0.649122638064138
249,Python Database API Specification v2.0,Final,12-Apr-1999,43,0,1,1,0.3508773619358619,0.9999999999999998
247,API for Cryptographic Hash Functions,Final,23-Mar-2001,44,1,0,1,0.649122638064138,0.9999999999999998
452,API for Cryptographic Hash Functions v2.0,Final,15-Aug-2013,44,0,1,1,0.3508773619358619,0.3508773619358619
3106,"Revamping dict.keys(), .values() and .items()",Final,19-Dec-2006,45,1,0,1,0.649122638064138,0.649122638064138
469,Migration of dict iteration code to Python 3,Withdrawn,18-Apr-2014,45,0,1,1,0.3508773619358619,0.9999999999999998
3138,String representation in Python 3000,Final,05-May-2008,46,1,0,1,0.649122638064138,0.649122638064138
3140,"str(container) should call str(item), not repr(item)",Rejected,27-May-2008,46,0,1,1,0.3508773619358619,0.9999999999999998
10,Voting Guidelines,Active,07-Mar-2002,47,0,0,0,,
103,Collecting information about git,Withdrawn,01-Jun-2015,47,0,0,0,,
160,Python 1.6 Release Schedule,Final,25-Jul-2000,47,0,0,0,,
205,Weak References,Final,14-Jul-2000,47,0,0,0,,
210,Decoupling the Interpreter Loop,Rejected,15-Jul-2000,47,0,0,0,,
217,Display Hook for Interactive Use,Final,31-Jul-2000,47,0,0,0,,
221,Import As,Final,15-Aug-2000,47,0,0,0,,
222,Web Library Enhancements,Deferred,18-Aug-2000,47,0,0,0,,
229,Using Distutils to Build Python,Final,16-Nov-2000,47,0,0,0,,
242,Numeric Kinds,Withdrawn,17-Mar-2001,47,0,0,0,,
250,Using site-packages on Windows,Final,30-Mar-2001,47,0,0,0,,
259,Omit printing newline after newline,Rejected,11-Jun-2001,47,0,0,0,,
260,Simplify xrange(),Final,26-Jun-2001,47,0,0,0,,
261,"Support for ""wide"" Unicode characters",Final,27-Jun-2001,47,0,0,0,,
265,Sorting Dictionaries by Value,Rejected,08-Aug-2001,47,0,0,0,,
268,Extended HTTP functionality and WebDAV,Rejected,20-Aug-2001,47,0,0,0,,
271,Prefixing sys.path by command line option,Rejected,15-Aug-2001,47,0,0,0,,
272,API for Block Encryption Algorithms v1.0,Final,18-Sep-2001,47,0,0,0,,
295,Interpretation of multiline string constants,Rejected,22-Jul-2002,47,0,0,0,,
297,Support for System Upgrades,Rejected,19-Jul-2001,47,0,0,0,,
303,Extend divmod() for Multiple Divisors,Rejected,31-Dec-2002,47,0,0,0,,
316,Programming by Contract for Python,Deferred,02-May-2003,47,0,0,0,,
321,Date/Time Parsing and Formatting,Withdrawn,16-Sep-2003,47,0,0,0,,
326,A Case for Top and Bottom Values,Rejected,20-Dec-2003,47,0,0,0,,
330,Python Bytecode Verification,Rejected,17-Jun-2004,47,0,0,0,,
331,Locale-Independent Float/String Conversions,Final,19-Jul-2003,47,0,0,0,,
332,Byte vectors and String/Unicode Unification,Rejected,11-Aug-2004,47,0,0,0,,
336,Make None Callable,Rejected,28-Oct-2004,47,0,0,0,,
339,Design of the CPython Compiler,Withdrawn,02-Feb-2005,47,0,0,0,,
349,Allow str() to return unicode strings,Rejected,02-Aug-2005,47,0,0,0,,
350,Codetags,Rejected,27-Jun-2005,47,0,0,0,,
363,Syntax For Dynamic Attribute Access,Rejected,29-Jan-2007,47,0,0,0,,
365,Adding the pkg_resources module,Rejected,30-Apr-2007,47,0,0,0,,
379,Adding an Assignment Expression,Withdrawn,14-Mar-2009,47,0,0,0,,
389,argparse - New Command Line Parsing Module,Final,25-Sep-2009,47,0,0,0,,
401,BDFL Retirement,April Fool!,01-Apr-2009,47,0,0,0,,
419,Protecting cleanup statements from interruptions,Deferred,06-Apr-2012,47,0,0,0,,
424,A method for exposing a length hint,Final,14-Jul-2012,47,0,0,0,,
430,Migrating to Python 3 as the default online documentation,Final,27-Oct-2012,47,0,0,0,,
434,IDLE Enhancement Exception for All Branches,Active,16-Feb-2013,47,0,0,0,,
473,Adding structured data to built-in exceptions,Rejected,29-Mar-2014,47,0,0,0,,
542,Dot Notation Assignment In Function Header,Rejected,10-Feb-2017,47,0,0,0,,
545,Python Documentation Translations,Active,04-Mar-2017,47,0,0,0,,
555,Context-local variables (contextvars),Withdrawn,06-Sep-2017,47,0,0,0,,
556,Threaded garbage collection,Deferred,08-Sep-2017,47,0,0,0,,
582,Python local packages directory,Rejected,16-May-2018,47,0,0,0,,
583,A Concurrency Memory Model for Python,Withdrawn,22-Mar-2008,47,0,0,0,,
611,The one million limit,Withdrawn,05-Dec-2019,47,0,0,0,,
628,Add ``math.tau``,Final,28-Jun-2011,47,0,0,0,,
648,Extensible customizations of the interpreter at startup,Rejected,30-Dec-2020,47,0,0,0,,
651,Robust Stack Overflow Handling,Rejected,18-Jan-2021,47,0,0,0,,
663,"Standardizing Enum str(), repr(), and format() behaviors",Rejected,30-Jun-2021,47,0,0,0,,
666,Reject Foolish Indentation,Rejected,03-Dec-2001,47,0,0,0,,
679,New assert statement syntax with parentheses,Rejected,07-Jan-2022,47,0,0,0,,
732,The Python Documentation Editorial Board,Active,14-Oct-2023,47,0,0,0,,
754,IEEE 754 Floating Point Special Values,Rejected,28-Mar-2003,47,0,0,0,,
757,C API to import-export Python integers,Final,13-Sep-2024,47,0,0,0,,
758,Allow ``except`` and ``except*`` expressions without parentheses,Final,30-Sep-2024,47,0,0,0,,
768,Safe external debugger interface for CPython,Final,25-Nov-2024,47,0,0,0,,
769,"Add a 'default' keyword argument to 'attrgetter', 'itemgetter' and 'getitem'",Rejected,22-Dec-2024,47,0,0,0,,
782,Add PyBytesWriter C API,Final,27-Mar-2025,47,0,0,0,,
791,math.integer --- submodule for integer-specific mathematics functions,Final,12-May-2025,47,0,0,0,,
794,Import Name Metadata,Accepted,05-Jun-2025,47,0,0,0,,
800,Disjoint bases in the type system,Accepted,21-Jul-2025,47,0,0,0,,
801,Reserved,Active,21-Jun-2018,47,0,0,0,,
811,Defining Python Security Response Team membership and responsibilities,Accepted,22-Oct-2025,47,0,0,0,,
813,The Pretty Print Protocol,Draft,07-Nov-2025,47,0,0,0,,
815,Deprecate ``RECORD.jws`` and ``RECORD.p7s``,Final,04-Dec-2025,47,0,0,0,,
822,Dedented Multiline String (d-string),Draft,05-Jan-2026,47,0,0,0,,
832,Virtual environment discovery,Draft,19-Jan-2026,47,0,0,0,,
3123,Making PyObject_HEAD conform to standard C,Final,27-Apr-2007,47,0,0,0,,
3125,Remove Backslash Continuation,Rejected,29-Apr-2007,47,0,0,0,,
3128,BList: A Faster List-like Type,Rejected,30-Apr-2007,47,0,0,0,,
3132,Extended Iterable Unpacking,Final,30-Apr-2007,47,0,0,0,,
3136,Labeled break and continue,Rejected,30-Jun-2007,47,0,0,0,,
